cmtid,author_username,model_name,product_name,rating_star,comment,submit_time
45306380623,liahaeriyah2803,"Tepak adelia 1800ML,Isi 3 pcs",(Isi 6pcs) Tepak segi 1800ML coklat wkp plastik - Tepak serbaguna grosir,5,,2025-05-30 10:44:38
45305971483,didik_kgps,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-05-30 10:40:57
45305297157,rustiamarustiama696,12bj T80,(12pcs) Gosok panci stainless cuci piring Merk VA-50 anti karat 18 gram,5,,2025-05-30 10:34:31
45305197828,jayantimandasari2806,Sikat WC taiwan,Sikat wc kamar mandi bulet taiwan plastik gagang panjang,5,,2025-05-30 10:33:35
45305197827,jayantimandasari2806,Tempat sabn SOS,Tempat sabun LS + sikat gigi plastik - tempat sabun sos tempel tembok,5,,2025-05-30 10:33:35
45304673039,tarmaji51,Tusuk sate ekonomis,Tusuk sate cap kambing ekonomis halus berkulitas grosir,5,,2025-05-30 10:28:53
45304673030,tarmaji51,12BJ ABC AAA MINI,(12pcs) Baterai abc AAA carbon zinc Grosir per renteng,5,,2025-05-30 10:28:53
45304673020,tarmaji51,12bj Lap_warna,(12 pcs) lap serbet dapur warna warni besar tebal kotak kotak 51x51 cm - grosir lap dapur warna,5,,2025-05-30 10:28:53
45304461604,dandun_sampurno,1pk lilin panda,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-05-30 10:27:06
45304317773,hanananshori,Tusuk sate ekonomis,Tusuk sate cap kambing ekonomis halus berkulitas grosir,5,,2025-05-30 10:25:44
45304317769,hanananshori,"Keranjang surat sp,Tidak milih warna",Keranjang surat segi panjang super - Tempat alat tulis kantor grosir,5,,2025-05-30 10:25:44
45304317761,hanananshori,24BJ KAMPER,Kamper rentengan putih - kapur barus 1 renteng isi 24 pcs,5,,2025-05-30 10:25:44
45304317756,hanananshori,"Eskan 4,1 SEGI,Random","Eskan ceret segi 4,1 liter wapolin jumbo plastik",5,,2025-05-30 10:25:44
45304317751,hanananshori,Eskan fresia,Eskan fresia 3 liter plastik ceret minum bening motif bunga,5,,2025-05-30 10:25:44
45304317749,hanananshori,Gelas bir plastik,Cangkir gelas minum plastik gmc gelas bir gagang grosir,5,,2025-05-30 10:25:44
45303990026,azizahsidoarjo403,12bj Lap_warna,(12 pcs) lap serbet dapur warna warni besar tebal kotak kotak 51x51 cm - grosir lap dapur warna,5,,2025-05-30 10:22:50
45303945963,b7pxnxifnv,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-05-30 10:22:22
45303698861,w*****i,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-05-30 10:20:01
45303223166,_*****7,Pasrah besar 4in1,Pasrah 4 in 1 besar parutan serbaguna plastik,5,,2025-05-30 10:15:53
45302494151,s*****i,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-05-30 10:09:19
45301126255,nengphitta,Termos eknomis 6L,Termos Capucino 6L dan 8L - Rice Ice bucket ekomonis grosir,4,,2025-05-30 09:57:25
45300600527,vcfeyy22zf,GLS lovina TTM warna,Eskan muk tutup lovina ttm bublgum plastik,3,,2025-05-30 09:53:02
45300329029,cicik.setiyawati,Tempat sendok moly,Tempat sendok alat tulis gandeng moly coklat grosir,5,,2025-05-30 09:50:42
45300327432,cicik.setiyawati,Gentong tg,Celengan gentong plastik tanggung murah grosir,5,,2025-05-30 09:50:48
45300231061,tya797,Basi paprika bulat,Basi bulat prasmanan paprika plus tutup grosir,5,,2025-05-30 09:49:47
45300193546,dafa131215,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-05-30 09:49:30
45300060383,w*****7,Perasan jeruk biasa,Perasan jeruk ipp plastik bening dx grosir - perasan jeruk tangan,5,,2025-05-30 09:48:26
45299576254,anikasela,"Tempat kue segi WKP,Isi 6 pcs",(Isi 6pcs) Tempat kue + tutup segi WKP serbaguna higinis Grosir,5,,2025-05-30 09:44:22
45299112314,jj_olshop19,Mangkok sambal tutup,Mangko sambal bakso tutup panda star plus sendok bulat oval plastik,4,,2025-05-30 09:40:24
45299112308,jj_olshop19,12bj lap kecil,(12bj) lap serbet dapur polos motif kotak kotak serbaguna grosir,4,,2025-05-30 09:40:24
45299112301,jj_olshop19,Meme club pendek,Botol saos kecap meme club pendek 200 ml plastik - botol saos murah,5,,2025-05-30 09:40:24
45297065372,ditaa_2901,Termos eknomis 6L,Termos Capucino 6L dan 8L - Rice Ice bucket ekomonis grosir,4,,2025-05-30 09:22:11
45296093529,jack_4905,Sealpack 1500ML Wkp,Tepak sealpack toples bulat 1500ml serbaguna coklat plastik,3,,2025-05-30 09:13:57
45296093527,jack_4905,Piring hakari oval,Piring oval hakari bentuk kerang 2 warna moge - piring kue piring hidangan,3,,2025-05-30 09:13:57
45296093520,jack_4905,Basi sayur TTM,Basi sayur bulat TTM plastik warna capucinl plastik tebal,3,,2025-05-30 09:13:57
45296093512,jack_4905,Rak segi Flower,Rak Mini segi susun 3 Flower - Rak bumbu kosmetik serbaguna,3,,2025-05-30 09:13:57
45296093504,jack_4905,Kapas selection,Kapas selection facial cotten 100% higienis 35 gram,3,,2025-05-30 09:13:57
45296093502,jack_4905,1bj_centong candy,(1pcs) centong entong sendok nasi warna tebal serbaguna murah,3,,2025-05-30 09:13:57
45296072541,rurien123,Gelas bir plastik,Cangkir gelas minum plastik gmc gelas bir gagang grosir,5,,2025-05-30 09:13:46
45295975095,0acvggrmbn,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-05-30 09:12:51
45293540762,akunsendiri779,12bj ctkn mawar Bsr,"(12bj) Cetakan bolu puding jelly mawar 6,5 cm grosir",5,,2025-05-30 09:00:07
45293540754,akunsendiri779,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-05-30 09:00:07
45293540745,akunsendiri779,"CETAKAN PASTEL,Besar",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,5,,2025-05-30 09:00:07
45293540737,akunsendiri779,Kuas kayu,Kuas kayu poles kue high quality finsihing halus - Kuas serbaguna,5,Desain:pas tidak ada yang kurang pengiriman juga cepat,2025-05-30 09:00:07
45293442072,sitianisahayu,Kitchen set monaco,Kitchen set - Rak bumbu susun 2 monaco tempel 7 toples tampa sendok,5,,2025-05-30 08:59:43
45293238043,nurdoriktoko,1pk lilin panda,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-05-30 08:58:45
45293238028,nurdoriktoko,Lusinan lem panci,Tambal lem panci bocor lakban aluminium foil kualitas super Per 24 pcs,5,,2025-05-30 08:58:45
45293238010,nurdoriktoko,12bj_sikat kayu,(12pcs) sikat baju kayu pakaian murah berkualitas grosir,5,,2025-05-30 08:58:45
45288951418,umashop98,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,overall good...,2025-05-30 08:39:13
45288802014,santi_sam,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,Bagus lumayan dengan harga segitu udah dapat gantungan baju yg tebel,2025-05-30 08:38:27
45287202876,blitarseserahan8,Basi paprika bulat,Basi bulat prasmanan paprika plus tutup grosir,5,,2025-05-30 08:31:08
45287202868,blitarseserahan8,Kardus saftey,Tambahan packing kardus paket tambahan agar safety,5,,2025-05-30 08:31:08
45286930107,edirohmayanto115,6BJ Sandal perl seri,(Isi6pcs) Sandal jepit perl swallow seri ukuran lengkap,4,,2025-05-30 08:29:45
45285726102,4r1eeiyq1y,12BJ KRJ SURAT SP,(Isi 12pcs) Keranjang surat segi panjang sp - Tempat sendok alat tulis kantor plastik grosir,5,,2025-05-30 08:24:01
45285410399,dd_ruhimat,1pak cotenbud bunga,(12pak) Cotten bud - cotton bud motif bunga halus dan lembut grosir,5,,2025-05-30 08:21:31
45285410394,dd_ruhimat,Pentol panci super,Knop pentol pegangan panci plastik - Pentol panci kilap dan super,5,,2025-05-30 08:21:31
45285410386,dd_ruhimat,24bks peniti putih,(24bks) Peniti putih rentengan semua ukuran murah grosir,5,,2025-05-30 08:21:31
45285410370,dd_ruhimat,Jepit_Abg,Jepit baju pakaian laundry clip ABG jepitan jemuran per 20 pcs termurah,5,,2025-05-30 08:21:30
45285410359,dd_ruhimat,Lusinan lem panci,Tambal lem panci bocor lakban aluminium foil kualitas super Per 24 pcs,5,,2025-05-30 08:21:30
45285410348,dd_ruhimat,Lusinan jaring_8D,(12pcs) Gosok jaring jala hijau cuci piring 8D grosir termurah,5,,2025-05-30 08:21:30
45285410334,dd_ruhimat,seri CE,Burner kuningan rinnai kecil 7 cm seri CE bahan tebal,5,,2025-05-30 08:21:30
45285270242,a4k58k2oo6,Keset sumbu kecil,Keset sumbu kecil tebal - keset kain serbaguna grosir,5,,2025-05-30 08:20:45
45277829808,ragaagung18,"Eskan 4,1 SEGI,Random","Eskan ceret segi 4,1 liter wapolin jumbo plastik",5,,2025-05-30 07:46:39
45277829771,ragaagung18,Pentol panci super,Knop pentol pegangan panci plastik - Pentol panci kilap dan super,5,,2025-05-30 07:46:39
45277829752,ragaagung18,Jempel panci,jempel panci kain lemek tahan panas - pengangan kain murah berkualitas,5,,2025-05-30 07:46:39
45275886564,ekonovianto355,"Tempat kue bulat wkp,Isi 6 pcs",(Isi 6pcs) Tempat kue tutup bulat wkp plastik higinis dan berkualitas,5,,2025-05-30 07:37:52
45274172721,p*****y,K kancing SS Kecil,Kotak kancing kecil mur baut suryaplast ukuran 10x9x4 cm grosir,4,Pengiriman cepat,2025-05-30 07:30:08
45273965267,pendikasep,"Tutup gelas stainles,Isi 12 BJ",(12pcs) Tutup gelas stainless 8cm berkualitas grosir,5,,2025-05-30 07:29:15
45272988748,anekajayagrosir777,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-05-30 07:25:10
45272913839,cibicibicibi911,Mangkok sambal tutup,Mangko sambal bakso tutup panda star plus sendok bulat oval plastik,4,,2025-05-30 07:24:47
45271619343,hindmcqilla,10bjGunting kabel,(1slop) Kartu domino gaplek warna kuning,5,Mantabbb,2025-05-30 07:19:01
45270640332,kharismaputriaisyah06,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-05-30 07:14:48
45270640323,kharismaputriaisyah06,"Tusuk sate kambing,Ekonomis",Tusuk sate cap kambing - Tusuk sate berkulitas grosir,5,,2025-05-30 07:14:48
45270640314,kharismaputriaisyah06,Keset sumbu kecil,Keset sumbu kecil tebal - keset kain serbaguna grosir,5,,2025-05-30 07:14:48
45270640305,kharismaputriaisyah06,Ptr sate kecil,Putaran sate panggangan refil greal magic roaster umum,5,,2025-05-30 07:14:48
45269769919,n_45sdn982,Cetkn jely stik,Cetakan jelly stik puding 6 lubang uniqueen KH transparant - ice trey jelly,3,,2025-05-30 07:10:38
45269469264,x2k5dsrkol,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-05-30 07:09:10
45268010170,akhmad_asyari,24BJ KAMPER,Kamper rentengan putih - kapur barus 1 renteng isi 24 pcs,5,,2025-05-30 07:01:19
45266385744,5c8hkrybdt,12BJ KRJ SURAT SP,(Isi 12pcs) Keranjang surat segi panjang sp - Tempat sendok alat tulis kantor plastik grosir,5,,2025-05-30 06:53:08
45265800932,sitiasuroh959,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-05-30 06:50:28
45262595746,ojn5hs3fqz,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,"Desain:sangat menarik dn menggemaskan. Ukuran:pas sesuai ekspetasi. Ketebalan:tebel, sesuai untuk baju bayi.. Maaf dk sesuai gmbar soalnya sdh dipkek jemur baju anak.. Harga murah wort ittt",2025-05-30 06:37:54
45260767838,c*****l,Rak hobit segi,Rak dapur susun 3 capucino hobbit coklat - rak serbaguna rak make up,5,,2025-05-30 06:32:55
45259360454,trisusantimamakemikayla,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-05-30 06:29:05
45259360427,trisusantimamakemikayla,Buku tabungan,Bukut tabungan murah isi 12 halaman warna warni grosir,4,,2025-05-30 06:29:05
45259360397,trisusantimamakemikayla,Basi paprika bulat,Basi bulat prasmanan paprika plus tutup grosir,4,,2025-05-30 06:29:05
45259360361,trisusantimamakemikayla,Sealpack 1500ML Wkp,Tepak sealpack toples bulat 1500ml serbaguna coklat plastik,4,,2025-05-30 06:29:05
45259360324,trisusantimamakemikayla,Kardus saftey,Tambahan packing kardus paket tambahan agar safety,4,,2025-05-30 06:29:05
45259360287,trisusantimamakemikayla,Ttkan panci Polos,Tatakan panci bahan kawat tahan panas murah berkualitas,4,,2025-05-30 06:29:04
45258122508,maftuhah_mukrak,Tenong sakura,Tenong roti sakura modern plastik susun 3 motif kuning mas tebal,5,,2025-05-30 06:25:49
45254782934,yuliantok395,Jebakan tikus,Alat jebak tikus - perangkap jepretan tikus praktis grosir,5,,2025-05-30 06:16:47
45253906664,niakurniawati701,Basi sayur TTM,Basi sayur bulat TTM plastik warna capucinl plastik tebal,4,Sesuai gambar yah lumayan dengan harga segitu,2025-05-30 06:14:23
45253175522,nuruz_samsu,Buku tabungan,Bukut tabungan murah isi 12 halaman warna warni grosir,5,,2025-05-30 06:12:19
45252809842,kaylaazahra110,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-05-30 06:11:03
45252643260,vd746d5qwj,"Plastik stainles,Isi 1 pcs",Panci susu stainless 16 cm - panci masak rebus air mie serbaguna murah,4,,2025-05-30 06:10:25
45250481227,radrinawiyono,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,4,,2025-05-30 06:04:28
45249953950,khadijah010203,Mangkok sambal tutup,Mangko sambal bakso tutup panda star plus sendok bulat oval plastik,5,,2025-05-30 06:03:06
45249953925,khadijah010203,12BJ Putu ayu segi,(12bj) Cetakan putu ayu kotak segi rege warna dx rainbow plastik grosir,5,,2025-05-30 06:03:06
45244667422,a*****6,"CETAKAN PASTEL,Besar",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,5,,2025-05-30 05:49:28
45239864363,fatimatul210911,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-05-30 05:36:50
45238624059,shantirhanchocheu,"Piring seng lurik,22cm Besar",Piring seng enamel lurik ukuran 22 cm besar tebal merk TB,5,,2025-05-30 05:33:37
45238624018,shantirhanchocheu,Sutil tevlon,Sutil tevlon silkon calypso gagang kayu kualitas premium,5,,2025-05-30 05:33:37
45237422514,2*****8,Ttkan panci Polos,Tatakan panci bahan kawat tahan panas murah berkualitas,5,,2025-05-30 05:30:16
45233149469,yuthoon,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,4,,2025-05-30 05:19:13
45231952657,rrae12,50bj kecil,Isi 50 pcs Korek api gas kecil SNI murah - korek grosir murah berkualitas,5,,2025-05-30 05:16:16
45230933789,iy8d0gfodq,Basi sayur TTM,Basi sayur bulat TTM plastik warna capucinl plastik tebal,5,Desain:menarik dan moderen. Ukuran:pas dan sesuai. Kondisi Barang:datang dalam keadaan mulus,2025-05-30 05:13:01
45230589163,kendimahyuni583,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,Desain:terlalu tipis. Ukuran:tidak sesuai sama gambar. Ketebalan:tidak terlalu tebal,2025-05-30 05:12:09
45228680077,ieindah,Mangkok 16 cm,Mangkok stainless 14 cm 16 cm tebal - baskom stainless serbaguna grosir,5,,2025-05-30 05:07:20
45228443605,nirangas,Sealpack 1500ML Wkp,Tepak sealpack toples bulat 1500ml serbaguna coklat plastik,3,,2025-05-30 05:06:44
45225484762,v7itv0ph8p,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-05-30 04:59:11
45220761124,krisnawatikrisnawati160,12BJ 2GL SAMIR,(isi12bj) timba hajatan 2 GL + samir capucino plus tentengan,5,,2025-05-30 04:46:52
45219406055,kusmiatikusmiati575,24bks peniti putih,(24bks) Peniti putih rentengan semua ukuran murah grosir,5,,2025-05-30 04:43:07
45209378637,jhilina,"Mangkok jagung,Ukr S",Mangkok bening transparant plastik ukuran M dan S - Mangkok jagung plastik,2,,2025-05-30 04:16:40
45208809475,12ruro,"Keranjang nebula L,Isi 3 pcs",Keranjang mainan nebula L serbaguna plastik plus pegangan grosir,5,,2025-05-30 04:15:19
45200867333,nani_andriyani.07,12Bj jasmine kecil,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-05-30 03:55:22
45183608178,emarestu23,Mangkok 14 cm,Mangkok stainless 14 cm 16 cm tebal - baskom stainless serbaguna grosir,5,,2025-05-30 03:14:21
45183608131,emarestu23,12bj_ttp gelas biasa,(12 pcs) Tutup gelas biasa bahan plastik murah grosir berkualitas,5,,2025-05-30 03:14:21
45183608092,emarestu23,Piring seng besar,Piring makan seng jadul 22 cm kualitas import bahan enamel kembang cat halus tebal - pirng seng murah grosir,5,,2025-05-30 03:14:21
45183608064,emarestu23,Buble warp,Bubble warp atau buble warp tambahan packing agar aman dan savety,5,,2025-05-30 03:14:21
45182780610,mailisa87,12BJ Putu ayu segi,(12bj) Cetakan putu ayu kotak segi rege warna dx rainbow plastik grosir,5,,2025-05-30 03:12:33
45173974359,dpfpal6_88,Celengan thomas,Celengan kereta tayo thomas + roda IKM bahan plastik,5,,2025-05-30 02:54:05
45169878910,yqwv8udidj,"Tempat kue bulat wkp,Isi 6 pcs",(Isi 6pcs) Tempat kue tutup bulat wkp plastik higinis dan berkualitas,5,,2025-05-30 02:45:44
45169878884,yqwv8udidj,Panda stat ns-02,Nampan plastik panda star Ns-02 dx serbaguna warna cerah,5,,2025-05-30 02:45:44
45165735746,daffa_zeus,TA-285 besar,Gunting estika stainless kemasan mika ukuran kecil tanggung besar,5,,2025-05-30 02:37:28
45165735728,daffa_zeus,Kardus saftey,Tambahan packing kardus paket tambahan agar safety,5,,2025-05-30 02:37:28
45165735710,daffa_zeus,Cuwo mini,Pisau dapur cuwo mini - pisau serbaguna baja asli murah - pisau kecil,5,,2025-05-30 02:37:28
45165735683,daffa_zeus,Pisau cuwo besar,Pisau dapur cuwo besar baja asli pisau serbaguna potong kupas murah grosir,5,,2025-05-30 02:37:28
45155792166,ly9ulfzg28,Tempat sendok moly,Tempat sendok alat tulis gandeng moly coklat grosir,5,,2025-05-30 02:17:52
45155792136,ly9ulfzg28,Botol nature,Botol air minum spirit 500ml tutup fliptop plastik tebal grosir,5,,2025-05-30 02:17:52
45155792095,ly9ulfzg28,Sutil TY,Sutil gagang kayu TY - sepatula penggorengan murah,5,,2025-05-30 02:17:52
45155792047,ly9ulfzg28,24bks peniti putih,(24bks) Peniti putih rentengan semua ukuran murah grosir,5,,2025-05-30 02:17:52
45155792012,ly9ulfzg28,Lusinan lem panci,Tambal lem panci bocor lakban aluminium foil kualitas super Per 24 pcs,5,,2025-05-30 02:17:52
45155791979,ly9ulfzg28,1bj_Solet kecil,( 1 pcs ) Solet pelet dx nice kh plastik tebal murah grosir,5,,2025-05-30 02:17:52
45149285306,70_a62j3pp,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,5,,2025-05-30 02:04:20
45139729232,lindrianii,Kipas daun waru,kipas tangan plastik karakter waru murah warna warni,5,,2025-05-30 01:43:40
45130815524,s*****3,Basi paprika bulat,Basi bulat prasmanan paprika plus tutup grosir,5,"Ukuran:Sedang. Desain:Good. Kualitas Bahan:Plastik. Kirain Ukurannya Besar, ternyata Sedang",2025-05-30 01:21:40
45130263579,a*****e,"Botol 2 liter,Suryaplast",Botol air minum sehat 2000ML plastik tebal grosir,5,Ukuran:ukuran pas. Desain:menarik. Ketebalan:tipis,2025-05-30 01:20:18
45119972214,nandabarokah92,TEKO 18 MULYA,Teko cor alumunium - ceret masak ukuran 18 Muliya tebal,4,Bagus tapi ringn,2025-05-30 00:54:13
45116471312,dairatoko,Buku tabungan,Bukut tabungan murah isi 12 halaman warna warni grosir,5,,2025-05-30 00:42:29
45116059999,sulima_arini,Eskan utsuri,Eskan minum segi utsuri alexis plastik tidak bau grosir,5,,2025-05-30 00:40:45
45114901561,ibonxrijal,Kitchen set monaco,Kitchen set - Rak bumbu susun 2 monaco tempel 7 toples tampa sendok,5,"Barang yang terkrim sesuai dengan apa yang di pesan,. respon seller baik, pihak jasa kirim juga cepat & tepat.. Terimakasih banyak, semoga sukses selalu semuanya",2025-05-30 00:34:02
45114469147,b*****8,"Cangkir enamel 6cm,Lurik",Cangkir mug enamel lurik dan polos ukuran 6 cm per 1 pcs,5,Mantap bosku,2025-05-30 00:13:27
45114441040,widihasna7,Mangkok 14 cm,Mangkok stainless 14 cm 16 cm tebal - baskom stainless serbaguna grosir,5,,2025-05-30 00:09:47
45114441039,widihasna7,Piring seng besar,Piring makan seng jadul 22 cm kualitas import bahan enamel kembang cat halus tebal - pirng seng murah grosir,5,,2025-05-30 00:09:47
45114401233,ho9wt4w08r,Tempat sendok moly,Tempat sendok alat tulis gandeng moly coklat grosir,5,,2025-05-30 00:03:37
45114386920,firdinaraudhotulmunauwar,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,3,,2025-05-30 00:00:34
45114345903,zvynk4i2te,Lusinan jaring_8D,(12pcs) Gosok jaring jala hijau cuci piring 8D grosir termurah,5,Ukuran:pas dan sesuai ekspektasi. Kegunaan:efektif untuk mencuci piring. Kualitas Bahan:bagus dan tahan lama. Uda bosen beli busa.. rontok dan sobek2 terus.. mending pakai ini.. awet.. murah.. dapat banyak.. pokoknya recommended.. packing jg aman.. thx seller👍🙏,2025-05-29 23:51:59
45114341019,m*****z,"TS. Kicik 5L HITAM,Isi 1 pcs",Tong sampah segi kicik hitam 5 liter kecil persegi plastik tebal,5,,2025-05-29 23:51:02
45114341018,m*****z,CORONG_9,Carat air ukuran 9 plastik corong minyak kecil serbaguna mini bahan plastik,5,,2025-05-29 23:51:02
45114257428,abdrozaq_,Piring seng besar,Piring makan seng jadul 22 cm kualitas import bahan enamel kembang cat halus tebal - pirng seng murah grosir,5,,2025-05-29 23:34:25
45114125784,imunlimbur,12bj solet kecil,(12pcs) Solet pelet kue plastik Nice spatula murah serbaguna grosir,5,,2025-05-29 23:12:01
45114075776,e*****o,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,3,"Desain:biasa. Ukuran:kecil. Ketebalan:tipis dan mudah patah. barangnya tidak sesuai ekspetasi... saya pesan warna coklat malah yg datang warna hitam, barangnya tipis dan mudah patah lagi...",2025-05-29 23:04:33
45114069922,nengbudiarti,"Piring seng lurik,22cm Besar",Piring seng enamel lurik ukuran 22 cm besar tebal merk TB,4,,2025-05-29 23:03:41
45114069921,nengbudiarti,"Cangkir enamel 6cm,Lurik",Cangkir mug enamel lurik dan polos ukuran 6 cm per 1 pcs,4,,2025-05-29 23:03:41
45114069920,nengbudiarti,1bks peniti swan,(1bks) peniti swan putih bagus semua ukuran grosir,4,,2025-05-29 23:03:41
45114069919,nengbudiarti,Saringan sayur,Saringan sayur manila plastik serbaguna diameter 20 cm tebal tidak mudah robek,4,Lecet dikit2 d stiap barang nya,2025-05-29 23:03:41
45114062026,ke687zzldr,Rak horaz segi,Rak plastik susun 3 horraz capucino - Rak kosmetik bumbu serbaguna,5,,2025-05-29 23:02:31
45114037638,hgj5k06ack,"Saringan teh pacific,Ukuran 15",Saringan teh pacific dx ukr 15 ukr 12 ukr 10 cm plastik warna cerah,5,Ukuran:pas. Desain:menarik. Warna:pink. 👍👍👍,2025-05-29 22:58:54
45114026016,a*****o,12bj solet kecil,(12pcs) Solet pelet kue plastik Nice spatula murah serbaguna grosir,5,Barang udh datang sesuai xpektasi pengiriman ny jg cpt thanks seller 🥰🥰🥰,2025-05-29 22:57:14
45113902036,ayahzira90,T.S Enci coklat,Tempat sendok alat tulis serbaguna enci capucino plastik grosir,5,,2025-05-29 22:39:58
45113902034,ayahzira90,Basi sayur TTM,Basi sayur bulat TTM plastik warna capucinl plastik tebal,5,,2025-05-29 22:39:58
45113902033,ayahzira90,Sutil TY,Sutil gagang kayu TY - sepatula penggorengan murah,1,Gagang nya goyang,2025-05-29 22:39:58
45113902032,ayahzira90,Sutil mini,Sotel sutil kue mini gagang kayu murah grosir,5,,2025-05-29 22:39:58
45113893276,qny7lfytxv,Basi segi brokoli,Basi prasmanan segi brokoli capucino plus tutup grosir,5,,2025-05-29 22:38:46
45113829076,dadanromansah724,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-05-29 22:30:33
45113818670,hanalostore,Tepak LB-01 yoyo,Tepak makan yoyo LB-01 plastik tutup putih grosir,3,,2025-05-29 22:29:16
45113818669,hanalostore,Kotak T-KTK 500ML,kotak bumbu kecil 350 ml 500 ml T-KTK plastik - Kotak mini serbaguna transparant,3,,2025-05-29 22:29:16
45113818668,hanalostore,Kuas kayu,Kuas kayu poles kue high quality finsihing halus - Kuas serbaguna,3,,2025-05-29 22:29:16
45113818666,hanalostore,Waskom puding kecil,Cetakan jelly puding bulet 16 cm plastik KH serbaguna,3,,2025-05-29 22:29:16
45113818664,hanalostore,"Botol sehat 1liter,1 liter",Botol minum sehat 1 liter plastik - botol sovenir murah grosir,3,Kotor. Kyk udah lama gt,2025-05-29 22:29:16
45113802087,helidaryanan,Oil jug SALLY 2L,Oil Jug tempat minyak sally 2 Liter plastik + Tutup,5,,2025-05-29 22:27:14
45113744946,adindayulianasaputri08,"TS. Kicik 5L HITAM,Isi 1 pcs",Tong sampah segi kicik hitam 5 liter kecil persegi plastik tebal,5,,2025-05-29 22:20:21
45113632542,88rxjxs583,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-05-29 22:07:36
45113543255,devano789,Nampan 4/7 DX,Nampan dalam 4/7 Dx VTR ukuran 36x27x7 cm plastik serbaguna,5,,2025-05-29 21:58:01
45113434508,vsgsjshhzg,12BJ KRJ SURAT SP,(Isi 12pcs) Keranjang surat segi panjang sp - Tempat sendok alat tulis kantor plastik grosir,5,,2025-05-29 21:46:43
45113410568,ainun_janah20,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-05-29 21:44:22
45113302134,ndalindaplmbng,Piring seng besar,Piring makan seng jadul 22 cm kualitas import bahan enamel kembang cat halus tebal - pirng seng murah grosir,5,,2025-05-29 21:33:40
45113235671,luthfinnisa892,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-05-29 21:27:25
45113218635,9j_11_erickputrapratama,12BJ Ctkn LOVE,(12pcs) Cetakan roti kukus bentuk love rege cerah plastik dx,5,,2025-05-29 21:25:50
45113147493,ratnanurlaelasarii,Rak lovina Gold,Rak plastik serbaguna susun 3 lovina warna gold,5,,2025-05-29 21:19:16
45113139260,13b28393id,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-05-29 21:18:32
45112855548,m*****l,Muk lovina coklat,Eskan muk tutup mini coklat gambar motif plastik,5,Mantap pesanan sudah sampai dengan baik dan benar . Terimakasih seller dan shopee semoga selalu amanah,2025-05-29 20:53:33
